Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
42,0.42,-692.431824,83.419609,-364.538666,-628.637207,34.058102,-765.547485,-555.71875,97.652954,49.539013,-530.989197,40.726242,369.904388,-444.9599,71.875725,223.90596,-394.617645,108.647758,-550.100342,-392.008392,125.910461,46.781525,-370.939575,136.67775,-159.343597,-185.899643,68.1875,-785.777466,-141.19426,133.283569,-521.144897,-155.088043,157.350632,-17.764135,-69.227371,114.091599,177.088074,8.833647,74.372765,-771.036804,21.67452,162.328171,-70.474464,145.739761,37.056484,442.010223,149.430801,145.646378,63.354416,148.827713,164.353577,-31.459675,184.393295,152.264618,-465.162628,418.509796,25.492996,-715.291077,400.727783,120.774048,-385.254791,485.572845,95.957458,-145.093475,647.120239,45.024479,-77.965675,777.024841,31.90449,-174.037598,876.910706,17.096542,-721.594849,-472.604889,129.123947,-310.529968,-289.02298,148.179016,-454.619812,-227.699341,109.696663,239.513321,-132.011154,161.644608,-111.316185,-69.204018,35.516674,462.213562,24.111517,124.385925,-566.612183,-9.364501,168.57547,-367.062439,26.360624,75.374481,325.92218,103.467072,166.058731,-201.15062,130.57634,115.814857,174.196701,287.640869,33.761639,418.128967,474.277954,73.258354,134.145416,832.297058,16.571507,158.649216,246.705627,128.812134,-531.9646,-130.838577,165.080811,-383.491211,587.019592,60.621754,30.722321,502.128723,64.440536,-526.903564,466.915192,89.292931,-455.736694,-367.613495,29.680244,-909.551758,-499.409637,109.087151,-487.111145,-2.106771,39.314579,-886.666565,-379.302277,36.861126,-853.793884,323.173187,149.048294,-367.774902,371.820374,128.613297,-120.589607,509.906525,27.401306,254.578705,35.914589,119.832954,162.571838,-736.749146,35.87566,-177.505844,272.729034,98.026161,-622.819397,858.07135,19.724115,-460.932861,250.050369,86.171082,246.303726,467.830719,23.339064,424.309845,666.895752,48.331345,-345.795746,719.719421,18.811882,273.492401,417.043579,19.211023,-808.25116,151.850861,68.660507,-766.602051,480.551544,91.787003,-286.078522,257.519653,170.758255,-286.387512
43,0.43,-692.436218,83.418602,-364.536926,-628.642151,34.060581,-765.546204,-555.722534,97.650566,49.540474,-530.991333,40.721889,369.905365,-444.962799,71.873314,223.907013,-394.622925,108.651283,-550.099182,-392.01236,125.909866,46.782776,-370.944214,136.678818,-159.342316,-185.905045,68.194923,-785.7771,-141.199707,133.289658,-521.144287,-155.092545,157.353058,-17.763243,-69.23085,114.093605,177.088455,8.828216,74.382202,-771.036926,21.669895,162.332886,-70.473984,145.737762,37.058987,442.009521,149.426697,145.65155,63.354507,148.823166,164.359421,-31.459496,184.387802,152.273865,-465.162628,418.505066,25.506489,-715.292603,400.722809,120.785065,-385.255554,485.568695,95.967728,-145.094604,647.116821,45.036045,-77.967583,777.021423,31.918131,-174.039902,876.906006,17.115072,-721.597473,-472.609833,129.124954,-310.528473,-289.028381,148.183014,-454.618683,-227.702652,109.696518,239.51413,-132.015884,161.647949,-111.315331,-69.205948,35.516697,462.21347,24.10607,124.394119,-566.611938,-9.369932,168.581909,-367.061859,26.357933,75.376495,325.921967,103.462074,166.065216,-201.150314,130.572845,115.819054,174.196609,287.638885,33.76585,418.127899,474.274811,73.266556,134.14415,832.294678,16.583435,158.646622,246.700226,128.822495,-531.964905,-130.843994,165.086044,-383.490326,587.016357,60.631908,30.72068,502.123962,64.453636,-526.905029,466.9104,89.305153,-455.737823,-367.618774,29.686563,-909.551392,-499.414551,109.089088,-487.109772,-2.112083,39.324703,-886.66687,-379.307465,36.86692,-853.793274,323.167999,149.058365,-367.775269,371.815918,128.622162,-120.590233,509.904144,27.409069,254.577042,35.911011,119.836205,162.571976,-736.752747,35.872879,-177.504349,272.723724,98.037445,-622.819946,858.067078,19.740633,-460.935425,250.047333,86.176079,246.303101,467.828827,23.345181,424.308167,666.891785,48.344982,-345.797668,719.717224,18.821798,273.490143,417.038635,19.225172,-808.252563,151.84552,68.671463,-766.602539,480.547089,91.798203,-286.079681,257.514374,170.767044,-286.387573
44,0.44,-692.43573,83.411156,-364.539917,-628.641113,34.0522,-765.54895,-555.722229,97.644981,49.537613,-530.991211,40.717388,369.902618,-444.962646,71.868752,223.904266,-394.622345,108.6446,-550.102051,-392.012329,125.905006,46.779915,-370.944122,136.673416,-159.3452,-185.904175,68.188446,-785.779602,-141.199295,133.284164,-521.146973,-155.09256,157.349045,-17.766014,-69.230881,114.090569,177.085892,8.829102,74.376633,-771.039307,21.669842,162.329498,-70.476608,145.737885,37.057713,442.007355,149.426605,145.649139,63.352005,148.823074,164.35672,-31.462059,184.388092,152.269989,-465.165131,418.506104,25.502913,-715.294556,400.723175,120.78241,-385.257812,485.569031,95.966179,-145.096725,647.117249,45.035412,-77.969398,777.021912,31.917788,-174.04158,876.907104,17.113522,-721.599182,-472.609558,129.118652,-310.531433,-289.028107,148.177094,-454.621552,-227.702682,109.692963,239.511444,-132.01593,161.643738,-111.318092,-69.205864,35.514523,462.211182,24.106554,124.389229,-566.614502,-9.369791,168.577499,-367.064545,26.357971,75.374336,325.919556,103.462097,166.061813,-201.152924,130.5728,115.816902,174.194107,287.638977,33.765125,418.125854,474.274963,73.265808,134.14212,832.295044,16.584345,158.645081,246.700668,128.81871,-531.967285,-130.843842,165.081039,-383.493134,587.016602,60.631344,30.718744,502.124664,64.451012,-526.906982,466.91095,89.302574,-455.739929,-367.617554,29.678904,-909.553894,-499.414185,109.08213,-487.112701,-2.110988,39.318745,-886.669189,-379.306366,36.859383,-853.795898,323.168243,149.05542,-367.777649,371.816132,128.620178,-120.592529,509.904449,27.408831,254.575134,35.910969,119.833595,162.569412,-736.752136,35.86581,-177.507202,272.724396,98.033501,-622.822266,858.067993,19.739769,-460.937012,250.047379,86.174667,246.300827,467.829041,23.345284,424.306274,666.892273,48.343632,-345.799438,719.717529,18.822557,273.488464,417.039825,19.221298,-808.254456,151.846405,68.66655,-766.604797,480.547546,91.796204,-286.081787,257.514465,170.764053,-286.390076
45,0.45,-692.431763,83.410118,-364.538483,-628.637939,34.052326,-765.547913,-555.717346,97.643402,49.538746,-530.985168,40.715126,369.903625,-444.957123,71.867119,223.905106,-394.618866,108.644958,-550.101196,-392.007477,125.903961,46.78075,-370.939728,136.672943,-159.344376,-185.901123,68.190048,-785.779419,-141.195847,133.285263,-521.14679,-155.087967,157.348923,-17.765656,-69.225716,114.09024,177.085892,8.832127,74.378815,-771.039612,21.674269,162.330063,-70.476669,145.743942,37.057446,442.006714,149.431412,145.649796,63.351585,148.827576,164.35759,-31.462416,184.391602,152.272018,-465.165619,418.50943,25.506281,-715.295898,400.72702,120.784927,-385.258881,485.573517,95.968407,-145.098038,647.122009,45.037994,-77.971252,777.026611,31.921015,-174.043777,876.910339,17.118364,-721.601501,-472.605469,129.118195,-310.530396,-289.024536,148.177567,-454.620911,-227.697296,109.691986,239.511856,-132.011597,161.643921,-111.317802,-69.199738,35.513523,462.210907,24.109922,124.390976,-566.614685,-9.366095,168.578644,-367.064545,26.363619,75.373962,325.919281,103.466202,166.062958,-201.153168,130.577972,115.817223,174.193756,287.64502,33.765381,418.124847,474.280243,73.267334,134.140747,832.300476,16.586952,158.6427,246.704117,128.821091,-531.968018,-130.840164,165.081848,-383.492828,587.021667,60.633472,30.717104,502.128418,64.454193,-526.908447,466.914703,89.305481,-455.741241,-367.614746,29.680208,-909.553345,-499.410583,109.082008,-487.111633,-2.108112,39.321159,-886.669434,-379.303467,36.860516,-853.795349,323.171967,149.057648,-367.778412,371.820496,128.621979,-120.593513,509.910034,27.410187,254.573639,35.916088,119.833641,162.569244,-736.747437,35.864178,-177.505753,272.727692,98.036179,-622.823059,858.071899,19.743942,-460.939423,250.052811,86.175201,246.300064,467.835083,23.346088,424.304901,666.896545,48.346912,-345.801361,719.723206,18.824526,273.486389,417.042908,19.224874,-808.255859,151.849472,68.669182,-766.605408,480.551666,91.798744,-286.083099,257.518341,170.765869,-286.390656
46,0.46,-692.429688,83.420212,-364.543091,-628.634155,34.062168,-765.552185,-555.717529,97.650124,49.534946,-530.988464,40.720684,369.899841,-444.958862,71.871468,223.902023,-394.615112,108.650131,-550.104004,-392.00705,125.907745,46.778084,-370.937897,136.676819,-159.346893,-185.896622,68.192009,-785.780884,-141.191803,133.285858,-521.147827,-155.086624,157.348618,-17.766804,-69.22628,114.087975,177.08519,8.836657,74.377274,-771.039856,21.676071,162.326721,-70.476738,145.740341,37.050747,442.00708,149.432098,145.643875,63.352257,148.829178,164.351883,-31.461685,184.395645,152.266647,-465.164703,418.512756,25.497295,-715.293762,400.72995,120.77552,-385.256714,485.574615,95.956932,-145.095383,647.121826,45.023491,-77.96769,777.026672,31.9044,-174.039474,876.913635,17.101183,-721.596741,-472.602905,129.124222,-310.533508,-289.020599,148.180649,-454.622864,-227.698334,109.692413,239.510086,-132.009537,161.643417,-111.318787,-69.203468,35.510624,462.210083,24.114094,124.38871,-566.614746,-9.362355,168.576523,-367.064758,26.361414,75.369659,325.919189,103.468872,166.058456,-201.15271,130.577423,115.811394,174.194244,287.64151,33.756191,418.12619,474.279114,73.25544,134.143326,832.298401,16.568609,158.647293,246.708145,128.814758,-531.966675,-130.83638,165.081955,-383.493774,587.020996,60.619793,30.720308,502.131226,64.443275,-526.905762,466.917572,89.295036,-455.738708,-367.610107,29.685705,-909.55603,-499.407166,109.088913,-487.11499,-2.103508,39.320072,-886.669861,-379.299042,36.866104,-853.798035,323.175385,149.049576,-367.776672,371.82193,128.612488,-120.591469,509.907471,27.397394,254.576263,35.915699,119.829529,162.56926,-736.747253,35.874645,-177.510742,272.73172,98.029587,-622.821777,858.073669,19.726522,-460.934631,250.051315,86.167076,246.30127,467.831421,23.333662,424.30719,666.897888,48.332649,-345.797699,719.720398,18.80794,273.490295,417.046722,19.216127,-808.253784,151.853882,68.66507,-766.604797,480.553558,91.787682,-286.080475,257.521637,170.75882,-286.389252
47,0.47,-692.435364,83.416458,-364.537048,-628.642273,34.056717,-765.546326,-555.720642,97.649467,49.539997,-530.989075,40.721897,369.905121,-444.960785,71.872482,223.906418,-394.622375,108.647392,-550.100037,-392.010498,125.908195,46.78194,-370.942719,136.6763,-159.343307,-185.905151,68.189423,-785.778137,-141.19899,133.284973,-521.145752,-155.090683,157.350296,-17.764732,-69.228729,114.091263,177.086838,8.8282,74.376068,-771.038452,21.671667,162.3293,-70.475861,145.740189,37.05687,442.007843,149.42868,145.64801,63.35236,148.825012,164.355545,-31.461672,184.388702,152.268234,-465.164886,418.504944,25.499121,-715.294861,400.723755,120.778984,-385.258087,485.570129,95.962234,-145.097229,647.118042,45.030231,-77.970352,777.022461,31.911499,-174.042908,876.905884,17.106064,-721.600708,-472.608734,129.122223,-310.529236,-289.027496,148.179108,-454.619873,-227.700378,109.694969,239.512939,-132.014191,161.64476,-111.31691,-69.203506,35.515415,462.21225,24.106651,124.38868,-566.613647,-9.36877,168.577347,-367.06369,26.360214,75.374374,325.92041,103.463585,166.060883,-201.15242,130.574951,115.816002,174.194595,287.641235,33.763145,418.125977,474.276672,73.262146,134.141632,832.296509,16.577839,158.643585,246.700912,128.816406,-531.967163,-130.842896,165.081863,-383.491943,587.017944,60.626709,30.717968,502.12442,64.446671,-526.907532,466.911102,89.298576,-455.740387,-367.619202,29.681244,-909.55188,-499.413971,109.085808,-487.110382,-2.112485,39.318184,-886.668213,-379.30777,36.861847,-853.793884,323.169067,149.052612,-367.77771,371.817474,128.617172,-120.592751,509.906128,27.40498,254.5746,35.91312,119.833443,162.57019,-736.751587,35.871586,-177.504181,272.724091,98.03093,-622.822205,858.067566,19.732655,-460.938568,250.049469,86.172874,246.30101,467.831177,23.341864,424.305786,666.892517,48.338112,-345.800446,719.719238,18.817022,273.487335,417.038361,19.217461,-808.254822,151.84549,68.664848,-766.604309,480.548187,91.792206,-286.082306,257.515747,170.761826,-286.389984
48,0.48,-692.43457,83.408287,-364.536407,-628.639832,34.048161,-765.545227,-555.721069,97.643517,49.541042,-530.989868,40.716927,369.906433,-444.961456,71.867928,223.907867,-394.621216,108.641441,-550.098511,-392.0112,125.903679,46.783344,-370.942932,136.671478,-159.341812,-185.902863,68.184769,-785.776001,-141.198105,133.281357,-521.143555,-155.091492,157.347763,-17.762676,-69.229721,114.089951,177.089264,8.830324,74.373184,-771.035706,21.670959,162.328217,-70.473328,145.739105,37.058113,442.011169,149.427734,145.648392,63.35537,148.824188,164.355682,-31.45875,184.389236,152.26767,-465.161804,418.507416,25.500036,-715.29071,400.724396,120.780518,-385.254364,485.570221,95.965111,-145.09317,647.118591,45.034702,-77.965706,777.023193,31.916901,-174.037842,876.908447,17.111048,-721.595215,-472.60849,129.11615,-310.528015,-289.026917,148.174332,-454.618164,-227.701538,109.69239,239.514877,-132.014801,161.642197,-111.314781,-69.204613,35.514782,462.214874,24.107733,124.386429,-566.611084,-9.368673,168.575256,-367.061249,26.359148,75.374268,325.923279,103.463219,166.060211,-201.149612,130.573959,115.816467,174.197601,287.640228,33.765594,418.129669,474.276154,73.265579,134.145721,832.296387,16.584538,158.648865,246.701843,128.816238,-531.963867,-130.842712,165.078659,-383.489777,587.017883,60.630901,30.72241,502.125977,64.448784,-526.903259,466.91214,89.300537,-455.736328,-367.616241,29.674671,-909.550171,-499.412994,109.079071,-487.109192,-2.109706,39.31493,-886.665344,-379.305115,36.855312,-853.792053,323.169373,149.053513,-367.774261,371.817261,128.61908,-120.589088,509.905701,27.409018,254.578888,35.912117,119.833038,162.572906,-736.750854,35.863464,-177.503525,272.725586,98.030762,-622.818787,858.069275,19.738085,-460.933228,250.048553,86.174568,246.304382,467.830292,23.34594,424.310089,666.893616,48.342121,-345.795746,719.718811,18.82299,273.492218,417.041077,19.21814,-808.250671,151.847641,68.663254,-766.601196,480.548737,91.794693,-286.078217,257.515594,170.762329,-286.386749
49,0.49,-692.434631,83.413002,-364.53775,-628.638367,34.059719,-765.54718,-555.722473,97.642303,49.54031,-530.991882,40.71067,369.904724,-444.963104,71.86451,223.907028,-394.620789,108.650795,-550.098633,-392.012604,125.903412,46.783566,-370.943848,136.674667,-159.34137,-185.90152,68.199074,-785.776123,-141.197952,133.291626,-521.142456,-155.092834,157.349823,-17.761261,-69.231483,114.089355,177.090256,8.831575,74.388336,-771.035217,21.669678,162.332108,-70.471283,145.737,37.05442,442.011505,149.426147,145.650818,63.357502,148.822769,164.359634,-31.456322,184.38916,152.278824,-465.159454,418.508759,25.516525,-715.289734,400.724243,120.791588,-385.251892,485.56955,95.972763,-145.090851,647.117981,45.042168,-77.963692,777.022888,31.926632,-174.035706,876.909729,17.130159,-721.59314,-472.608673,129.121216,-310.527985,-289.027008,148.182724,-454.617279,-227.703369,109.689911,239.515274,-132.01593,161.645905,-111.313232,-69.206787,35.509583,462.21463,24.108105,124.398354,-566.609619,-9.36912,168.583786,-367.059204,26.357182,75.371796,325.923828,103.462303,166.066681,-201.147293,130.572205,115.817017,174.199188,287.638184,33.763062,418.130249,474.274811,73.268669,134.147614,832.295105,16.589195,158.650879,246.702072,128.828812,-531.961731,-130.843109,165.086777,-383.48822,587.016846,60.636276,30.724451,502.126587,64.462692,-526.901489,466.912415,89.313103,-455.734222,-367.614349,29.689983,-909.551392,-499.41272,109.08683,-487.109558,-2.107918,39.331879,-886.665466,-379.303436,36.869656,-853.793274,323.169067,149.063858,-367.771545,371.816284,128.625702,-120.586563,509.904144,27.410351,254.5802,35.91037,119.833244,162.574265,-736.75116,35.864922,-177.505783,272.726288,98.04496,-622.817017,858.069885,19.75289,-460.931061,250.046753,86.174606,246.305908,467.828308,23.344309,424.311249,666.893799,48.354012,-345.793701,719.717285,18.825172,273.494019,417.042694,19.236118,-808.249817,151.848907,68.679108,-766.600281,480.548462,91.804596,-286.075989,257.514893,170.770996,-286.383942
50,0.5,-692.430115,83.402817,-364.535858,-628.634033,34.041607,-765.544556,-555.717896,97.639816,49.541965,-530.987366,40.714336,369.907501,-444.958618,71.865143,223.909149,-394.616302,108.636307,-550.09729,-392.008057,125.900475,46.784565,-370.939209,136.667694,-159.340546,-185.897186,68.179527,-785.773987,-141.193375,133.2771,-521.141663,-155.088196,157.345093,-17.760859,-69.226936,114.088196,177.091492,8.835972,74.368607,-771.033203,21.674297,162.325928,-70.471001,145.741364,37.057884,442.01416,149.430756,145.646942,63.358143,148.827423,164.353912,-31.456068,184.393768,152.264587,-465.158997,418.513062,25.496916,-715.286926,400.72876,120.778412,-385.250763,485.574005,95.964035,-145.089264,647.122314,45.034359,-77.961174,777.027222,31.916656,-174.032913,876.914062,17.109343,-721.589966,-472.604218,129.111542,-310.527039,-289.022461,148.16983,-454.616669,-227.698914,109.690331,239.516693,-132.011322,161.639313,-111.312904,-69.202393,35.51395,462.217285,24.112635,124.382553,-566.608582,-9.364486,168.571915,-367.059052,26.361622,75.373283,325.925781,103.466934,166.057755,-201.147079,130.576767,115.815323,174.200424,287.642578,33.765728,418.133026,474.279236,73.265381,134.149689,832.299561,16.585545,158.654022,246.70665,128.813156,-531.960754,-130.83847,165.07489,-383.487946,587.02124,60.630722,30.726702,502.13092,64.446526,-526.899292,466.91687,89.298409,-455.732513,-367.610107,29.668465,-909.548523,-499.408234,109.073814,-487.108215,-2.103627,39.309937,-886.662842,-379.299103,36.849243,-853.790649,323.173584,149.051224,-367.771027,371.820862,128.617737,-120.58564,509.908508,27.409315,254.583054,35.914925,119.831558,162.575439,-736.746765,35.858463,-177.502991,272.730743,98.027481,-622.815491,858.074219,19.737169,-460.92804,250.051193,86.174034,246.307632,467.832581,23.346663,424.314026,666.898132,48.340973,-345.791229,719.721619,18.824011,273.49704,417.047028,19.214705,-808.246704,151.853287,68.659134,-766.598083,480.552917,91.793152,-286.074341,257.519531,170.760086,-286.383789
51,0.51,-692.430969,83.417519,-364.536896,-628.634949,34.059509,-765.545837,-555.718994,97.649498,49.541206,-530.989319,40.720833,369.906219,-444.960144,71.872261,223.908218,-394.61676,108.650238,-550.097717,-392.008942,125.908821,46.784283,-370.939758,136.677765,-159.340744,-185.897736,68.193909,-785.774719,-141.193665,133.288635,-521.141663,-155.088745,157.352066,-17.760664,-69.227997,114.092606,177.091385,8.835435,74.381218,-771.033508,21.67388,162.331894,-70.470604,145.739426,37.058018,442.013458,149.430069,145.650574,63.358456,148.82695,164.358444,-31.455547,184.3936,152.272888,-465.158539,418.512024,25.505558,-715.287476,400.728241,120.784134,-385.250458,485.57309,95.966805,-145.089096,647.120972,45.035141,-77.961342,777.025818,31.917244,-174.033066,876.913086,17.114214,-721.590149,-472.604767,129.123901,-310.527374,-289.022552,148.181992,-454.61673,-227.700058,109.695496,239.516342,-132.011703,161.646927,-111.312668,-69.204376,35.515701,462.216339,24.112337,124.393135,-566.608521,-9.36459,168.580917,-367.058594,26.360102,75.375504,325.925446,103.46666,166.064255,-201.146576,130.575714,115.818085,174.200439,287.640625,33.764896,418.132568,474.277893,73.265633,134.149643,832.297668,16.582548,158.653732,246.706329,128.821533,-531.96051,-130.838608,165.085052,-383.487671,587.019775,60.631001,30.726656,502.130157,64.452721,-526.899353,466.916199,89.30423,-455.732391,-367.61087,29.685528,-909.549805,-499.408691,109.088036,-487.108795,-2.104342,39.323715,-886.663574,-379.299866,36.865879,-853.791809,323.17334,149.057419,-367.770508,371.820129,128.621216,-120.585258,509.906647,27.408146,254.582642,35.913933,119.83522,162.575455,-736.74823,35.871792,-177.504471,272.730225,98.036499,-622.815491,858.072998,19.739761,-460.928192,250.049896,86.175117,246.307526,467.830597,23.344248,424.313568,666.896912,48.344078,-345.791321,719.719666,18.820896,273.496674,417.046082,19.224241,-808.247437,151.852707,68.670494,-766.598572,480.552063,91.797279,-286.074188,257.519409,170.766083,-286.383118
